Column,Word1,Word2
Medication_2,urinary,analgesics
Medication_2,oral,antibiotics
Medication_2,h2,blockers
Medication_2,protease,inhibitors
Medication_2,antiemetic,drugs
Medication_2,inhaled,corticosteroids
Medication_2,muscle,relaxants
Medication_2,clot,dissolving
Medication_2,dissolving,medications
Medication_2,blood,transfusions
Medication_2,pain,relievers
Medication_2,antiviral,drugs
Medication_2,antiviral,drugs
Medication_2,iv,fluids
Medication_2,iv,fluids
Medication_2,iv,fluids
Medication_2,antiviral,drugs
Medication_2,pain,relievers
Medication_2,antithyroid,medications
Medication_2,radioactive,iodine
Medication_2,candy,or
Medication_2,or,juice
Medication_2,disease,modifying
Medication_2,modifying,antirheumatic
Medication_2,antirheumatic,drugs
Medication_2,drugs,dmards
Medication_2,canalith,repositioning
Medication_2,pain,relievers
Medication_2,urinary,analgesics
Medication_2,oral,antibiotics
Medication_2,h2,blockers
Medication_2,protease,inhibitors
Medication_2,antiemetic,drugs
Medication_2,inhaled,corticosteroids
Medication_2,muscle,relaxants
Medication_2,clot,dissolving
Medication_2,dissolving,medications
Medication_2,blood,transfusions
Medication_2,pain,relievers
Medication_2,antiviral,drugs
Medication_2,antiviral,drugs
Medication_2,iv,fluids
Medication_2,iv,fluids
Medication_2,iv,fluids
Medication_2,antiviral,drugs
Medication_2,pain,relievers
Medication_2,antithyroid,medications
Medication_2,radioactive,iodine
Medication_2,candy,or
Medication_2,or,juice
Medication_2,disease,modifying
Medication_2,modifying,antirheumatic
Medication_2,antirheumatic,drugs
Medication_2,drugs,dmards
Medication_2,canalith,repositioning
Medication_2,pain,relievers
Medication_2,urinary,analgesics
Medication_2,oral,antibiotics
Medication_2,h2,blockers
Medication_2,protease,inhibitors
Medication_2,antiemetic,drugs
Medication_2,inhaled,corticosteroids
Medication_2,muscle,relaxants
Medication_2,clot,dissolving
Medication_2,dissolving,medications
Medication_2,blood,transfusions
Medication_2,pain,relievers
Medication_2,antiviral,drugs
Medication_2,antiviral,drugs
Medication_2,iv,fluids
Medication_2,iv,fluids
Medication_2,iv,fluids
Medication_2,antiviral,drugs
Medication_2,pain,relievers
Medication_2,antithyroid,medications
Medication_2,radioactive,iodine
Medication_2,candy,or
Medication_2,or,juice
Medication_2,disease,modifying
Medication_2,modifying,antirheumatic
Medication_2,antirheumatic,drugs
Medication_2,drugs,dmards
Medication_2,canalith,repositioning
Medication_2,pain,relievers
Medication_2,urinary,analgesics
Medication_2,oral,antibiotics
Medication_2,h2,blockers
Medication_2,protease,inhibitors
Medication_2,antiemetic,drugs
Medication_2,inhaled,corticosteroids
Medication_2,muscle,relaxants
Medication_2,clot,dissolving
Medication_2,dissolving,medications
Medication_2,blood,transfusions
Medication_2,pain,relievers
Medication_2,antiviral,drugs
Medication_2,antiviral,drugs
Medication_2,iv,fluids
Medication_2,iv,fluids
Medication_2,iv,fluids
Medication_2,antiviral,drugs
Medication_2,pain,relievers
Medication_2,antithyroid,medications
Medication_2,radioactive,iodine
Medication_2,candy,or
Medication_2,or,juice
Medication_2,disease,modifying
Medication_2,modifying,antirheumatic
Medication_2,antirheumatic,drugs
Medication_2,drugs,dmards
Medication_2,canalith,repositioning
Medication_2,pain,relievers
Medication_2,urinary,analgesics
Medication_2,oral,antibiotics
Medication_2,h2,blockers
Medication_2,protease,inhibitors
Medication_2,antiemetic,drugs
Medication_2,inhaled,corticosteroids
Medication_2,muscle,relaxants
Medication_2,clot,dissolving
Medication_2,dissolving,medications
Medication_2,blood,transfusions
Medication_2,pain,relievers
Medication_2,antiviral,drugs
Medication_2,antiviral,drugs
Medication_2,iv,fluids
Medication_2,iv,fluids
Medication_2,iv,fluids
Medication_2,antiviral,drugs
Medication_2,pain,relievers
Medication_2,antithyroid,medications
Medication_2,radioactive,iodine
Medication_2,candy,or
Medication_2,or,juice
Medication_2,disease,modifying
Medication_2,modifying,antirheumatic
Medication_2,antirheumatic,drugs
Medication_2,drugs,dmards
Medication_2,canalith,repositioning
Medication_2,pain,relievers
Medication_2,urinary,analgesics
Medication_2,oral,antibiotics
Medication_2,h2,blockers
Medication_2,protease,inhibitors
Medication_2,antiemetic,drugs
Medication_2,inhaled,corticosteroids
Medication_2,muscle,relaxants
Medication_2,clot,dissolving
Medication_2,dissolving,medications
Medication_2,blood,transfusions
Medication_2,pain,relievers
Medication_2,antiviral,drugs
Medication_2,antiviral,drugs
Medication_2,iv,fluids
Medication_2,iv,fluids
Medication_2,iv,fluids
Medication_2,antiviral,drugs
Medication_2,pain,relievers
Medication_2,antithyroid,medications
Medication_2,radioactive,iodine
Medication_2,candy,or
Medication_2,or,juice
Medication_2,disease,modifying
Medication_2,modifying,antirheumatic
Medication_2,antirheumatic,drugs
Medication_2,drugs,dmards
Medication_2,canalith,repositioning
Medication_2,pain,relievers
Medication_2,urinary,analgesics
Medication_2,oral,antibiotics
Medication_2,h2,blockers
Medication_2,protease,inhibitors
Medication_2,antiemetic,drugs
Medication_2,inhaled,corticosteroids
Medication_2,muscle,relaxants
Medication_2,clot,dissolving
Medication_2,dissolving,medications
Medication_2,blood,transfusions
Medication_2,pain,relievers
Medication_2,antiviral,drugs
Medication_2,antiviral,drugs
Medication_2,iv,fluids
Medication_2,iv,fluids
Medication_2,iv,fluids
Medication_2,antiviral,drugs
Medication_2,pain,relievers
Medication_2,antithyroid,medications
Medication_2,radioactive,iodine
Medication_2,candy,or
Medication_2,or,juice
Medication_2,disease,modifying
Medication_2,modifying,antirheumatic
Medication_2,antirheumatic,drugs
Medication_2,drugs,dmards
Medication_2,canalith,repositioning
Medication_2,pain,relievers
Medication_2,urinary,analgesics
Medication_2,oral,antibiotics
Medication_2,h2,blockers
Medication_2,protease,inhibitors
Medication_2,antiemetic,drugs
Medication_2,inhaled,corticosteroids
Medication_2,muscle,relaxants
Medication_2,clot,dissolving
Medication_2,dissolving,medications
Medication_2,blood,transfusions
Medication_2,pain,relievers
Medication_2,antiviral,drugs
Medication_2,antiviral,drugs
Medication_2,iv,fluids
Medication_2,iv,fluids
Medication_2,iv,fluids
Medication_2,antiviral,drugs
Medication_2,pain,relievers
Medication_2,antithyroid,medications
Medication_2,radioactive,iodine
Medication_2,candy,or
Medication_2,or,juice
Medication_2,disease,modifying
Medication_2,modifying,antirheumatic
Medication_2,antirheumatic,drugs
Medication_2,drugs,dmards
Medication_2,canalith,repositioning
Medication_2,pain,relievers
Medication_2,urinary,analgesics
Medication_2,oral,antibiotics
Medication_2,h2,blockers
Medication_2,protease,inhibitors
Medication_2,antiemetic,drugs
Medication_2,inhaled,corticosteroids
Medication_2,muscle,relaxants
Medication_2,clot,dissolving
Medication_2,dissolving,medications
Medication_2,blood,transfusions
Medication_2,pain,relievers
Medication_2,antiviral,drugs
Medication_2,antiviral,drugs
Medication_2,iv,fluids
Medication_2,iv,fluids
Medication_2,iv,fluids
Medication_2,antiviral,drugs
Medication_2,pain,relievers
Medication_2,antithyroid,medications
Medication_2,radioactive,iodine
Medication_2,candy,or
Medication_2,or,juice
Medication_2,disease,modifying
Medication_2,modifying,antirheumatic
Medication_2,antirheumatic,drugs
Medication_2,drugs,dmards
Medication_2,canalith,repositioning
Medication_2,pain,relievers
Medication_2,urinary,analgesics
Medication_2,oral,antibiotics
Medication_2,h2,blockers
Medication_2,protease,inhibitors
Medication_2,antiemetic,drugs
Medication_2,inhaled,corticosteroids
Medication_2,muscle,relaxants
Medication_2,clot,dissolving
Medication_2,dissolving,medications
Medication_2,blood,transfusions
Medication_2,pain,relievers
Medication_2,antiviral,drugs
Medication_2,antiviral,drugs
Medication_2,iv,fluids
Medication_2,iv,fluids
Medication_2,iv,fluids
Medication_2,antiviral,drugs
Medication_2,pain,relievers
Medication_2,antithyroid,medications
Medication_2,radioactive,iodine
Medication_2,candy,or
Medication_2,or,juice
Medication_2,disease,modifying
Medication_2,modifying,antirheumatic
Medication_2,antirheumatic,drugs
Medication_2,drugs,dmards
Medication_2,canalith,repositioning
Medication_2,pain,relievers
Medication_2,urinary,analgesics
Medication_2,oral,antibiotics
Medication_2,h2,blockers
Medication_2,protease,inhibitors
Medication_2,antiemetic,drugs
Medication_2,inhaled,corticosteroids
Medication_2,muscle,relaxants
Medication_2,clot,dissolving
Medication_2,dissolving,medications
Medication_2,blood,transfusions
Medication_2,pain,relievers
Medication_2,antiviral,drugs
Medication_2,antiviral,drugs
Medication_2,iv,fluids
Medication_2,iv,fluids
Medication_2,iv,fluids
Medication_2,antiviral,drugs
Medication_2,pain,relievers
Medication_2,antithyroid,medications
Medication_2,radioactive,iodine
Medication_2,candy,or
Medication_2,or,juice
Medication_2,disease,modifying
Medication_2,modifying,antirheumatic
Medication_2,antirheumatic,drugs
Medication_2,drugs,dmards
Medication_2,canalith,repositioning
Medication_2,pain,relievers
Medication_2,urinary,analgesics
Medication_2,oral,antibiotics
Medication_2,h2,blockers
Medication_2,protease,inhibitors
Medication_2,antiemetic,drugs
Medication_2,inhaled,corticosteroids
Medication_2,muscle,relaxants
Medication_2,clot,dissolving
Medication_2,dissolving,medications
Medication_2,blood,transfusions
Medication_2,pain,relievers
Medication_2,antiviral,drugs
Medication_2,antiviral,drugs
Medication_2,iv,fluids
Medication_2,iv,fluids
Medication_2,iv,fluids
Medication_2,antiviral,drugs
Medication_2,pain,relievers
Medication_2,antithyroid,medications
Medication_2,radioactive,iodine
Medication_2,candy,or
Medication_2,or,juice
Medication_2,disease,modifying
Medication_2,modifying,antirheumatic
Medication_2,antirheumatic,drugs
Medication_2,drugs,dmards
Medication_2,canalith,repositioning
Medication_2,pain,relievers
Medication_2,urinary,analgesics
Medication_2,oral,antibiotics
Medication_2,h2,blockers
Medication_2,protease,inhibitors
Medication_2,antiemetic,drugs
Medication_2,inhaled,corticosteroids
Medication_2,muscle,relaxants
Medication_2,clot,dissolving
Medication_2,dissolving,medications
Medication_2,blood,transfusions
Medication_2,pain,relievers
Medication_2,antiviral,drugs
Medication_2,antiviral,drugs
Medication_2,iv,fluids
Medication_2,iv,fluids
Medication_2,iv,fluids
Medication_2,antiviral,drugs
Medication_2,pain,relievers
Medication_2,antithyroid,medications
Medication_2,radioactive,iodine
Medication_2,candy,or
Medication_2,or,juice
Medication_2,disease,modifying
Medication_2,modifying,antirheumatic
Medication_2,antirheumatic,drugs
Medication_2,drugs,dmards
Medication_2,canalith,repositioning
Medication_2,pain,relievers
Medication_2,urinary,analgesics
Medication_2,oral,antibiotics
Medication_2,h2,blockers
Medication_2,protease,inhibitors
Medication_2,antiemetic,drugs
Medication_2,inhaled,corticosteroids
Medication_2,muscle,relaxants
Medication_2,clot,dissolving
Medication_2,dissolving,medications
Medication_2,blood,transfusions
Medication_2,pain,relievers
Medication_2,antiviral,drugs
Medication_2,antiviral,drugs
Medication_2,iv,fluids
Medication_2,iv,fluids
Medication_2,iv,fluids
Medication_2,antiviral,drugs
Medication_2,pain,relievers
Medication_2,antithyroid,medications
Medication_2,radioactive,iodine
Medication_2,candy,or
Medication_2,or,juice
Medication_2,disease,modifying
Medication_2,modifying,antirheumatic
Medication_2,antirheumatic,drugs
Medication_2,drugs,dmards
Medication_2,canalith,repositioning
Medication_2,pain,relievers
Medication_2,urinary,analgesics
Medication_2,oral,antibiotics
Medication_2,h2,blockers
Medication_2,protease,inhibitors
Medication_2,antiemetic,drugs
Medication_2,inhaled,corticosteroids
Medication_2,muscle,relaxants
Medication_2,clot,dissolving
Medication_2,dissolving,medications
Medication_2,blood,transfusions
Medication_2,pain,relievers
Medication_2,antiviral,drugs
Medication_2,antiviral,drugs
Medication_2,iv,fluids
Medication_2,iv,fluids
Medication_2,iv,fluids
Medication_2,antiviral,drugs
Medication_2,pain,relievers
Medication_2,antithyroid,medications
Medication_2,radioactive,iodine
Medication_2,candy,or
Medication_2,or,juice
Medication_2,disease,modifying
Medication_2,modifying,antirheumatic
Medication_2,antirheumatic,drugs
Medication_2,drugs,dmards
Medication_2,canalith,repositioning
Medication_2,pain,relievers
Medication_2,urinary,analgesics
Medication_2,oral,antibiotics
Medication_2,h2,blockers
Medication_2,protease,inhibitors
Medication_2,antiemetic,drugs
Medication_2,inhaled,corticosteroids
Medication_2,muscle,relaxants
Medication_2,clot,dissolving
Medication_2,dissolving,medications
Medication_2,blood,transfusions
Medication_2,pain,relievers
Medication_2,antiviral,drugs
Medication_2,antiviral,drugs
Medication_2,iv,fluids
Medication_2,iv,fluids
Medication_2,iv,fluids
Medication_2,antiviral,drugs
Medication_2,pain,relievers
Medication_2,antithyroid,medications
Medication_2,radioactive,iodine
Medication_2,candy,or
Medication_2,or,juice
Medication_2,disease,modifying
Medication_2,modifying,antirheumatic
Medication_2,antirheumatic,drugs
Medication_2,drugs,dmards
Medication_2,canalith,repositioning
Medication_2,pain,relievers
Medication_2,urinary,analgesics
Medication_2,oral,antibiotics
Medication_2,h2,blockers
Medication_2,protease,inhibitors
Medication_2,antiemetic,drugs
Medication_2,inhaled,corticosteroids
Medication_2,muscle,relaxants
Medication_2,clot,dissolving
Medication_2,dissolving,medications
Medication_2,blood,transfusions
Medication_2,pain,relievers
Medication_2,antiviral,drugs
Medication_2,antiviral,drugs
Medication_2,iv,fluids
Medication_2,iv,fluids
Medication_2,iv,fluids
Medication_2,antiviral,drugs
Medication_2,pain,relievers
Medication_2,antithyroid,medications
Medication_2,radioactive,iodine
Medication_2,candy,or
Medication_2,or,juice
Medication_2,disease,modifying
Medication_2,modifying,antirheumatic
Medication_2,antirheumatic,drugs
Medication_2,drugs,dmards
Medication_2,canalith,repositioning
Medication_2,pain,relievers
Medication_2,urinary,analgesics
Medication_2,oral,antibiotics
Medication_2,h2,blockers
Medication_2,protease,inhibitors
Medication_2,antiemetic,drugs
Medication_2,inhaled,corticosteroids
Medication_2,muscle,relaxants
Medication_2,clot,dissolving
Medication_2,dissolving,medications
Medication_2,blood,transfusions
Medication_2,pain,relievers
Medication_2,antiviral,drugs
Medication_2,antiviral,drugs
Medication_2,iv,fluids
Medication_2,iv,fluids
Medication_2,iv,fluids
Medication_2,antiviral,drugs
Medication_2,pain,relievers
Medication_2,antithyroid,medications
Medication_2,radioactive,iodine
Medication_2,candy,or
Medication_2,or,juice
Medication_2,disease,modifying
Medication_2,modifying,antirheumatic
Medication_2,antirheumatic,drugs
Medication_2,drugs,dmards
Medication_2,canalith,repositioning
Medication_2,pain,relievers
Medication_2,urinary,analgesics
Medication_2,oral,antibiotics
Medication_2,h2,blockers
Medication_2,protease,inhibitors
Medication_2,antiemetic,drugs
Medication_2,inhaled,corticosteroids
Medication_2,muscle,relaxants
Medication_2,clot,dissolving
Medication_2,dissolving,medications
Medication_2,blood,transfusions
Medication_2,pain,relievers
Medication_2,antiviral,drugs
Medication_2,antiviral,drugs
Medication_2,iv,fluids
Medication_2,iv,fluids
Medication_2,iv,fluids
Medication_2,antiviral,drugs
Medication_2,pain,relievers
Medication_2,antithyroid,medications
Medication_2,radioactive,iodine
Medication_2,candy,or
Medication_2,or,juice
Medication_2,disease,modifying
Medication_2,modifying,antirheumatic
Medication_2,antirheumatic,drugs
Medication_2,drugs,dmards
Medication_2,canalith,repositioning
Medication_2,pain,relievers
Medication_2,urinary,analgesics
Medication_2,oral,antibiotics
Medication_2,h2,blockers
Medication_2,protease,inhibitors
Medication_2,antiemetic,drugs
Medication_2,inhaled,corticosteroids
Medication_2,muscle,relaxants
