Disease,description,workout,Symptom_1,Symptom_2,Symptom_3,Symptom_4,Diet_1,Diet_2,Diet_3,Diet_4,Medication_1,Medication_2,Medication_3,Medication_4,Precaution_1,Precaution_2,Precaution_3,Precaution_4
Dengue,Dengue is a mosquito-borne viral infection causing flu-like symptoms.,Stay hydrated, skin_rash, chills, joint_pain, vomiting,Dengue Diet,Hydration,High-Calorie Diet,Soft and bland foods,Antibiotics,Antipyretics,Analgesics,IV fluids,drink papaya leaf juice,avoid fatty spicy food,keep mosquitos away,keep hydrated
Dengue,Dengue is a mosquito-borne viral infection causing flu-like symptoms.,Stay hydrated, skin_rash, chills, joint_pain, vomiting,Dengue Diet,Hydration,High-Calorie Diet,Soft and bland foods,Antibiotics,Antipyretics,Analgesics,IV fluids,drink papaya leaf juice,avoid fatty spicy food,keep mosquitos away,keep hydrated
Dengue,Dengue is a mosquito-borne viral infection causing flu-like symptoms.,Stay hydrated, skin_rash, chills, joint_pain, vomiting,Dengue Diet,Hydration,High-Calorie Diet,Soft and bland foods,Antibiotics,Antipyretics,Analgesics,IV fluids,drink papaya leaf juice,avoid fatty spicy food,keep mosquitos away,keep hydrated
Dengue,Dengue is a mosquito-borne viral infection causing flu-like symptoms.,Stay hydrated, chills, joint_pain, vomiting, fatigue,Dengue Diet,Hydration,High-Calorie Diet,Soft and bland foods,Antibiotics,Antipyretics,Analgesics,IV fluids,drink papaya leaf juice,avoid fatty spicy food,keep mosquitos away,keep hydrated
Dengue,Dengue is a mosquito-borne viral infection causing flu-like symptoms.,Stay hydrated, skin_rash, joint_pain, vomiting, fatigue,Dengue Diet,Hydration,High-Calorie Diet,Soft and bland foods,Antibiotics,Antipyretics,Analgesics,IV fluids,drink papaya leaf juice,avoid fatty spicy food,keep mosquitos away,keep hydrated
Dengue,Dengue is a mosquito-borne viral infection causing flu-like symptoms.,Stay hydrated, skin_rash, chills, vomiting, fatigue,Dengue Diet,Hydration,High-Calorie Diet,Soft and bland foods,Antibiotics,Antipyretics,Analgesics,IV fluids,drink papaya leaf juice,avoid fatty spicy food,keep mosquitos away,keep hydrated
Dengue,Dengue is a mosquito-borne viral infection causing flu-like symptoms.,Stay hydrated, skin_rash, chills, joint_pain, fatigue,Dengue Diet,Hydration,High-Calorie Diet,Soft and bland foods,Antibiotics,Antipyretics,Analgesics,IV fluids,drink papaya leaf juice,avoid fatty spicy food,keep mosquitos away,keep hydrated
Dengue,Dengue is a mosquito-borne viral infection causing flu-like symptoms.,Stay hydrated, skin_rash, chills, joint_pain, vomiting,Dengue Diet,Hydration,High-Calorie Diet,Soft and bland foods,Antibiotics,Antipyretics,Analgesics,IV fluids,drink papaya leaf juice,avoid fatty spicy food,keep mosquitos away,keep hydrated
Dengue,Dengue is a mosquito-borne viral infection causing flu-like symptoms.,Stay hydrated, skin_rash, chills, joint_pain, vomiting,Dengue Diet,Hydration,High-Calorie Diet,Soft and bland foods,Antibiotics,Antipyretics,Analgesics,IV fluids,drink papaya leaf juice,avoid fatty spicy food,keep mosquitos away,keep hydrated
Typhoid,Typhoid is a bacterial infection that can lead to a high fever and gastrointestinal symptoms.,Consume easily digestible foods, chills, vomiting, fatigue, high_fever,Typhoid Diet,High-Calorie Diet,Soft and bland foods,Hydration,Vaccination,Antiviral drugs,IV fluids,Blood transfusions,eat high calorie vegitables,antiboitic therapy,consult doctor,medication
Typhoid,Typhoid is a bacterial infection that can lead to a high fever and gastrointestinal symptoms.,Consume easily digestible foods, chills, vomiting, fatigue, high_fever,Typhoid Diet,High-Calorie Diet,Soft and bland foods,Hydration,Vaccination,Antiviral drugs,IV fluids,Blood transfusions,eat high calorie vegitables,antiboitic therapy,consult doctor,medication
Typhoid,Typhoid is a bacterial infection that can lead to a high fever and gastrointestinal symptoms.,Consume easily digestible foods, chills, vomiting, fatigue, high_fever,Typhoid Diet,High-Calorie Diet,Soft and bland foods,Hydration,Vaccination,Antiviral drugs,IV fluids,Blood transfusions,eat high calorie vegitables,antiboitic therapy,consult doctor,medication
Typhoid,Typhoid is a bacterial infection that can lead to a high fever and gastrointestinal symptoms.,Consume easily digestible foods, chills, vomiting, fatigue, high_fever,Typhoid Diet,High-Calorie Diet,Soft and bland foods,Hydration,Vaccination,Antiviral drugs,IV fluids,Blood transfusions,eat high calorie vegitables,antiboitic therapy,consult doctor,medication
Typhoid,Typhoid is a bacterial infection that can lead to a high fever and gastrointestinal symptoms.,Consume easily digestible foods, chills, vomiting, fatigue, high_fever,Typhoid Diet,High-Calorie Diet,Soft and bland foods,Hydration,Vaccination,Antiviral drugs,IV fluids,Blood transfusions,eat high calorie vegitables,antiboitic therapy,consult doctor,medication
Typhoid,Typhoid is a bacterial infection that can lead to a high fever and gastrointestinal symptoms.,Consume easily digestible foods, chills, vomiting, fatigue, high_fever,Typhoid Diet,High-Calorie Diet,Soft and bland foods,Hydration,Vaccination,Antiviral drugs,IV fluids,Blood transfusions,eat high calorie vegitables,antiboitic therapy,consult doctor,medication
Typhoid,Typhoid is a bacterial infection that can lead to a high fever and gastrointestinal symptoms.,Consume easily digestible foods, chills, vomiting, fatigue, high_fever,Typhoid Diet,High-Calorie Diet,Soft and bland foods,Hydration,Vaccination,Antiviral drugs,IV fluids,Blood transfusions,eat high calorie vegitables,antiboitic therapy,consult doctor,medication
Typhoid,Typhoid is a bacterial infection that can lead to a high fever and gastrointestinal symptoms.,Consume easily digestible foods, chills, vomiting, fatigue, high_fever,Typhoid Diet,High-Calorie Diet,Soft and bland foods,Hydration,Vaccination,Antiviral drugs,IV fluids,Blood transfusions,eat high calorie vegitables,antiboitic therapy,consult doctor,medication
Typhoid,Typhoid is a bacterial infection that can lead to a high fever and gastrointestinal symptoms.,Consume easily digestible foods, chills, vomiting, fatigue, high_fever,Typhoid Diet,High-Calorie Diet,Soft and bland foods,Hydration,Vaccination,Antiviral drugs,IV fluids,Blood transfusions,eat high calorie vegitables,antiboitic therapy,consult doctor,medication
Typhoid,Typhoid is a bacterial infection that can lead to a high fever and gastrointestinal symptoms.,Consume easily digestible foods, chills, fatigue, high_fever, headache,Typhoid Diet,High-Calorie Diet,Soft and bland foods,Hydration,Vaccination,Antiviral drugs,IV fluids,Blood transfusions,eat high calorie vegitables,antiboitic therapy,consult doctor,medication
hepatitis A,hepatitis A is a viral liver disease.,Stay hydrated, joint_pain, vomiting, yellowish_skin, dark_urine,Hepatitis A Diet,High-Calorie Diet,Soft and bland foods,Hydration,Vaccination,Antiviral drugs,IV fluids,Blood transfusions,Consult nearest hospital,wash hands through,avoid fatty spicy food,medication
hepatitis A,hepatitis A is a viral liver disease.,Stay hydrated, joint_pain, vomiting, yellowish_skin, dark_urine,Hepatitis A Diet,High-Calorie Diet,Soft and bland foods,Hydration,Vaccination,Antiviral drugs,IV fluids,Blood transfusions,Consult nearest hospital,wash hands through,avoid fatty spicy food,medication
hepatitis A,hepatitis A is a viral liver disease.,Stay hydrated, vomiting, yellowish_skin, dark_urine, nausea,Hepatitis A Diet,High-Calorie Diet,Soft and bland foods,Hydration,Vaccination,Antiviral drugs,IV fluids,Blood transfusions,Consult nearest hospital,wash hands through,avoid fatty spicy food,medication
hepatitis A,hepatitis A is a viral liver disease.,Stay hydrated, joint_pain, yellowish_skin, dark_urine, nausea,Hepatitis A Diet,High-Calorie Diet,Soft and bland foods,Hydration,Vaccination,Antiviral drugs,IV fluids,Blood transfusions,Consult nearest hospital,wash hands through,avoid fatty spicy food,medication
hepatitis A,hepatitis A is a viral liver disease.,Stay hydrated, joint_pain, vomiting, dark_urine, nausea,Hepatitis A Diet,High-Calorie Diet,Soft and bland foods,Hydration,Vaccination,Antiviral drugs,IV fluids,Blood transfusions,Consult nearest hospital,wash hands through,avoid fatty spicy food,medication
hepatitis A,hepatitis A is a viral liver disease.,Stay hydrated, joint_pain, vomiting, yellowish_skin, nausea,Hepatitis A Diet,High-Calorie Diet,Soft and bland foods,Hydration,Vaccination,Antiviral drugs,IV fluids,Blood transfusions,Consult nearest hospital,wash hands through,avoid fatty spicy food,medication
hepatitis A,hepatitis A is a viral liver disease.,Stay hydrated, joint_pain, vomiting, yellowish_skin, dark_urine,Hepatitis A Diet,High-Calorie Diet,Soft and bland foods,Hydration,Vaccination,Antiviral drugs,IV fluids,Blood transfusions,Consult nearest hospital,wash hands through,avoid fatty spicy food,medication
hepatitis A,hepatitis A is a viral liver disease.,Stay hydrated, joint_pain, vomiting, yellowish_skin, dark_urine,Hepatitis A Diet,High-Calorie Diet,Soft and bland foods,Hydration,Vaccination,Antiviral drugs,IV fluids,Blood transfusions,Consult nearest hospital,wash hands through,avoid fatty spicy food,medication
hepatitis A,hepatitis A is a viral liver disease.,Stay hydrated, joint_pain, vomiting, yellowish_skin, dark_urine,Hepatitis A Diet,High-Calorie Diet,Soft and bland foods,Hydration,Vaccination,Antiviral drugs,IV fluids,Blood transfusions,Consult nearest hospital,wash hands through,avoid fatty spicy food,medication
hepatitis A,hepatitis A is a viral liver disease.,Stay hydrated, joint_pain, vomiting, yellowish_skin, dark_urine,Hepatitis A Diet,High-Calorie Diet,Soft and bland foods,Hydration,Vaccination,Antiviral drugs,IV fluids,Blood transfusions,Consult nearest hospital,wash hands through,avoid fatty spicy food,medication
Hepatitis B,Hepatitis B is a viral infection that attacks the liver.,Follow a balanced and nutritious diet,itching, fatigue, lethargy, yellowish_skin,Hepatitis B Diet,High-Calorie Diet,Soft and bland foods,Hydration,Antiviral drugs,IV fluids,Blood transfusions,Platelet transfusions,consult nearest hospital,vaccination,eat healthy,medication
Hepatitis B,Hepatitis B is a viral infection that attacks the liver.,Follow a balanced and nutritious diet,itching, fatigue, lethargy, yellowish_skin,Hepatitis B Diet,High-Calorie Diet,Soft and bland foods,Hydration,Antiviral drugs,IV fluids,Blood transfusions,Platelet transfusions,consult nearest hospital,vaccination,eat healthy,medication
Hepatitis B,Hepatitis B is a viral infection that attacks the liver.,Follow a balanced and nutritious diet, fatigue, lethargy, yellowish_skin, dark_urine,Hepatitis B Diet,High-Calorie Diet,Soft and bland foods,Hydration,Antiviral drugs,IV fluids,Blood transfusions,Platelet transfusions,consult nearest hospital,vaccination,eat healthy,medication
Hepatitis B,Hepatitis B is a viral infection that attacks the liver.,Follow a balanced and nutritious diet,itching, lethargy, yellowish_skin, dark_urine,Hepatitis B Diet,High-Calorie Diet,Soft and bland foods,Hydration,Antiviral drugs,IV fluids,Blood transfusions,Platelet transfusions,consult nearest hospital,vaccination,eat healthy,medication
Hepatitis B,Hepatitis B is a viral infection that attacks the liver.,Follow a balanced and nutritious diet,itching, fatigue, yellowish_skin, dark_urine,Hepatitis B Diet,High-Calorie Diet,Soft and bland foods,Hydration,Antiviral drugs,IV fluids,Blood transfusions,Platelet transfusions,consult nearest hospital,vaccination,eat healthy,medication
Hepatitis B,Hepatitis B is a viral infection that attacks the liver.,Follow a balanced and nutritious diet,itching, fatigue, lethargy, dark_urine,Hepatitis B Diet,High-Calorie Diet,Soft and bland foods,Hydration,Antiviral drugs,IV fluids,Blood transfusions,Platelet transfusions,consult nearest hospital,vaccination,eat healthy,medication
Hepatitis B,Hepatitis B is a viral infection that attacks the liver.,Follow a balanced and nutritious diet,itching, fatigue, lethargy, yellowish_skin,Hepatitis B Diet,High-Calorie Diet,Soft and bland foods,Hydration,Antiviral drugs,IV fluids,Blood transfusions,Platelet transfusions,consult nearest hospital,vaccination,eat healthy,medication
Hepatitis B,Hepatitis B is a viral infection that attacks the liver.,Follow a balanced and nutritious diet,itching, fatigue, lethargy, yellowish_skin,Hepatitis B Diet,High-Calorie Diet,Soft and bland foods,Hydration,Antiviral drugs,IV fluids,Blood transfusions,Platelet transfusions,consult nearest hospital,vaccination,eat healthy,medication
Hepatitis B,Hepatitis B is a viral infection that attacks the liver.,Follow a balanced and nutritious diet,itching, fatigue, lethargy, yellowish_skin,Hepatitis B Diet,High-Calorie Diet,Soft and bland foods,Hydration,Antiviral drugs,IV fluids,Blood transfusions,Platelet transfusions,consult nearest hospital,vaccination,eat healthy,medication
Hepatitis B,Hepatitis B is a viral infection that attacks the liver.,Follow a balanced and nutritious diet,itching, fatigue, lethargy, yellowish_skin,Hepatitis B Diet,High-Calorie Diet,Soft and bland foods,Hydration,Antiviral drugs,IV fluids,Blood transfusions,Platelet transfusions,consult nearest hospital,vaccination,eat healthy,medication
Hepatitis C,Hepatitis C is a viral infection that causes liver inflammation.,Follow a balanced and nutritious diet, fatigue, yellowish_skin, nausea, loss_of_appetite,Hepatitis C Diet,High-Calorie Diet,Soft and bland foods,Hydration,Antiviral drugs,IV fluids,Blood transfusions,Platelet transfusions,Consult nearest hospital,vaccination,eat healthy,medication
Hepatitis C,Hepatitis C is a viral infection that causes liver inflammation.,Follow a balanced and nutritious diet, fatigue, yellowish_skin, nausea, loss_of_appetite,Hepatitis C Diet,High-Calorie Diet,Soft and bland foods,Hydration,Antiviral drugs,IV fluids,Blood transfusions,Platelet transfusions,Consult nearest hospital,vaccination,eat healthy,medication
Hepatitis C,Hepatitis C is a viral infection that causes liver inflammation.,Follow a balanced and nutritious diet, yellowish_skin, nausea, loss_of_appetite, yellowing_of_eyes,Hepatitis C Diet,High-Calorie Diet,Soft and bland foods,Hydration,Antiviral drugs,IV fluids,Blood transfusions,Platelet transfusions,Consult nearest hospital,vaccination,eat healthy,medication
